Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Rndrng_Prvdrs,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
State,36,New York,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,307,3382,7012,5955,3070.2652025,463.21984313,366.0705348,347.71332715
State,36,New York,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,346,4805,6121,6120,2444.2762065,591.76626858,467.62847411,406.21846104
State,36,New York,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,252,3005,3689,3609,1000.101949,77.475828138,61.734654378,57.215939279
State,36,New York,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,333,4523,5835,5736,1314.8479743,323.14643702,257.47895801,222.23979263
State,36,New York,64640,Destruction of peripheral nerve or branch,N,F,98,424,1440,703,993.93684722,95.552777778,75.199777778,67.261541667
State,36,New York,64640,Destruction of peripheral nerve or branch,N,O,204,989,2910,1537,720.08335052,212.35848797,166.52902749,135.24519244
State,36,New York,77002,Fluoroscopic guidance for needle placement,N,F,464,3632,4154,4153,186.13267212,28.915293693,22.528394319,21.504475205
State,36,New York,77002,Fluoroscopic guidance for needle placement,N,O,565,11805,33011,33002,267.13234073,130.53006149,102.64986671,88.7561634
State,37,North Carolina,64624,Destruction of nerve branches of knee using imaging guidance,N,F,75,284,387,381,1237.952739,189.11710594,148.1978553,158.2279845
State,37,North Carolina,64624,Destruction of nerve branches of knee using imaging guidance,N,O,107,540,653,653,1163.6532312,345.56419602,269.99159265,284.61404288
State,37,North Carolina,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,35,126,167,167,1058.8237725,213.91694611,163.94856287,171.07646707
State,37,North Carolina,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,53,162,208,207,1569.0101923,479.44548077,368.70504808,392.02932692
State,37,North Carolina,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,97,423,671,638,2061.251699,313.10457526,244.55923994,259.24210134
State,37,North Carolina,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,145,1051,1319,1319,1692.0447915,464.27453374,364.15225929,393.63423048
State,37,North Carolina,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,81,360,488,450,941.97571721,68.366168033,53.916639344,55.986065574
State,37,North Carolina,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,139,967,1409,1211,854.1435983,262.25081618,209.4720511,225.39902058
State,37,North Carolina,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,128,1755,2861,2597,2490.6182593,319.92403705,251.11644879,264.56543167
State,37,North Carolina,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,203,4463,5661,5661,1751.0262374,503.89410175,394.46095213,420.04884473
State,37,North Carolina,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,113,1600,2250,2017,1181.6380356,66.48432,52.507208889,54.377071111
State,37,North Carolina,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,201,4200,6354,5347,791.86963645,258.02963488,206.03029273,217.22427133
State,37,North Carolina,64640,Destruction of peripheral nerve or branch,N,F,38,105,229,137,706.5741048,93.571877729,73.863537118,72.502620087
State,37,North Carolina,64640,Destruction of peripheral nerve or branch,N,O,97,473,1132,685,644.47931979,196.28159011,154.33076855,151.12696996
State,37,North Carolina,77002,Fluoroscopic guidance for needle placement,N,F,440,3212,3897,3897,187.31965615,25.821082884,20.136653836,20.755632538
State,37,North Carolina,77002,Fluoroscopic guidance for needle placement,N,O,453,9665,18900,18899,250.39617302,105.42010635,80.295577249,86.053077249
State,38,North Dakota,64624,Destruction of nerve branches of knee using imaging guidance,N,F,10,24,33,33,1390.6424242,229.79060606,174.2230303,183.16454545
State,38,North Dakota,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,7,20,26,26,1764.7307692,337.99461538,269.72307692,289.63153846
State,38,North Dakota,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,18,89,156,156,1898.1871795,370.82237179,290.2675641,337.53032051
State,38,North Dakota,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,15,72,95,93,773.88947368,73.386315789,57.668,60.354736842
State,38,North Dakota,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,19,321,498,498,2049.8805221,412.60548193,324.02668675,351.26052209
State,38,North Dakota,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,3,63,101,101,1020.120396,342.28524752,268.5419802,269.18118812
State,38,North Dakota,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,15,264,321,315,869.12928349,71.55482866,56.975140187,58.538971963
State,38,North Dakota,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,3,53,86,86,499.3227907,172.21046512,137.65976744,137.25302326
State,38,North Dakota,64640,Destruction of peripheral nerve or branch,N,F,4,23,88,25,770.63636364,75.160227273,60.105568182,59.7
State,38,North Dakota,77002,Fluoroscopic guidance for needle placement,N,F,59,660,810,809,97.939654321,25.941061728,19.462777778,19.913234568
State,38,North Dakota,77002,Fluoroscopic guidance for needle placement,N,O,8,203,280,279,264.31146429,95.108285714,71.919142857,73.369464286
State,39,Ohio,64624,Destruction of nerve branches of knee using imaging guidance,N,F,155,512,762,752,1218.1683858,263.58044619,206.89259843,218.56914698
State,39,Ohio,64624,Destruction of nerve branches of knee using imaging guidance,N,O,85,306,355,355,793.0088169,273.14270423,211.05878873,221.87929577
State,39,Ohio,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,77,220,316,303,1310.497057,288.01325949,201.83686709,209.30848101
State,39,Ohio,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,33,139,180,180,1190.2148333,450.96333333,348.03011111,362.80216667
State,39,Ohio,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,194,1109,1993,1862,1679.8119619,352.00595585,275.58591069,291.58055193
State,39,Ohio,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,114,571,751,751,1054.99253,378.83683089,297.12296937,323.28853529
State,39,Ohio,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,151,993,1267,1247,488.39939227,71.914135754,56.682770324,58.439321231
State,39,Ohio,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,108,531,703,688,520.00880512,211.06714083,168.06163585,184.73176387
State,39,Ohio,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,264,4336,7844,6917,1967.6174375,374.30308261,294.87076237,310.14191101
State,39,Ohio,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,166,2400,3037,3037,1327.9912776,430.02593019,335.94385578,359.04291406
State,39,Ohio,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,221,3960,4845,4784,517.48518679,71.423244582,56.786037152,58.173244582
State,39,Ohio,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,165,2235,2882,2834,577.94615545,214.84672797,170.97672103,183.38770645
State,39,Ohio,64640,Destruction of peripheral nerve or branch,N,F,90,385,715,511,674.05509091,104.86205594,81.554993007,80.085090909
State,39,Ohio,64640,Destruction of peripheral nerve or branch,N,O,71,378,1551,712,308.40559639,122.16259832,93.642546744,96.219961315
State,39,Ohio,77002,Fluoroscopic guidance for needle placement,N,F,668,4868,5822,5817,164.78868258,26.008124356,20.083964273,20.526250429
State,39,Ohio,77002,Fluoroscopic guidance for needle placement,N,O,252,4057,11120,11117,226.86847752,96.56484982,75.180857014,81.262407374
State,40,Oklahoma,64624,Destruction of nerve branches of knee using imaging guidance,N,F,55,467,542,540,1073.5803137,160.61800738,124.23940959,131.01669742
State,40,Oklahoma,64624,Destruction of nerve branches of knee using imaging guidance,N,O,38,200,250,250,884.19928,364.53468,284.86644,318.02664
State,40,Oklahoma,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,33,170,244,242,978.63790984,252.7547541,190.94356557,203.6082377
State,40,Oklahoma,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,34,285,325,325,1321.7195385,536.95738462,420.98043077,466.67292308
State,40,Oklahoma,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,57,433,677,644,1384.9233973,281.47983752,218.23483013,225.52710487
State,40,Oklahoma,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,46,824,1027,1027,1726.7266699,532.04821811,414.62790652,460.79591042
State,40,Oklahoma,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,51,399,634,522,597.55268139,70.9920347,55.975899054,58.605615142
State,40,Oklahoma,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,45,802,1253,994,735.55741421,302.596249,240.94281724,270.33736632
State,40,Oklahoma,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,76,1439,2061,1927,1531.1921446,303.05360019,236.12305677,247.86704512
State,40,Oklahoma,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,61,2579,3236,3236,1544.4856922,549.98524104,430.19909147,480.7331026
State,40,Oklahoma,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,70,1338,1971,1589,562.04459665,70.640319635,55.92587519,58.444292237
State,40,Oklahoma,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,61,2518,4035,3167,670.97014126,288.81307559,230.25453779,260.83777695
State,40,Oklahoma,64640,Destruction of peripheral nerve or branch,N,F,40,924,3375,1006,424.96222815,65.590654815,50.99114963,50.327528889
State,40,Oklahoma,64640,Destruction of peripheral nerve or branch,N,O,73,319,848,449,584.9421934,179.47659198,140.52732311,143.84261792
State,40,Oklahoma,77002,Fluoroscopic guidance for needle placement,N,F,223,2391,2820,2820,135.10516312,25.417932624,19.634808511,20.47222695
State,40,Oklahoma,77002,Fluoroscopic guidance for needle placement,N,O,99,1338,2692,2692,223.29656761,97.669765973,75.571493314,84.623235513
State,41,Oregon,64624,Destruction of nerve branches of knee using imaging guidance,N,F,50,182,387,362,1957.1706202,486.94033592,383.88697674,369.79764858
State,41,Oregon,64624,Destruction of nerve branches of knee using imaging guidance,N,O,41,136,157,157,1257.059172,327.78031847,254.47751592,251.91140127
State,41,Oregon,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,20,41,96,80,1994.8802083,510.5696875,389.05291667,374.72625
State,41,Oregon,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,21,59,65,65,1714.1029231,485.46276923,376.066,378.40723077
State,41,Oregon,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,68,456,1196,988,2448.8987625,530.17140468,419.33752508,405.28558528
State,41,Oregon,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,41,274,311,311,1660.631865,503.69864952,390.02649518,397.48501608
State,41,Oregon,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,43,336,405,403,746.82520988,74.299185185,58.668271605,60.172567901
State,41,Oregon,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,40,223,248,248,983.35080645,297.04754032,236.92173387,240.64370968
State,41,Oregon,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,82,1282,3698,2775,2580.4780557,534.55512169,423.53548405,407.67840995
State,41,Oregon,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,52,827,919,919,1854.330272,536.64511425,417.28933624,430.68053319
State,41,Oregon,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,51,1031,1203,1198,765.45899418,72.728711554,57.993092269,59.917082294
State,41,Oregon,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,50,752,835,832,983.22760479,280.38873054,223.99553293,233.92609581
State,41,Oregon,64640,Destruction of peripheral nerve or branch,N,F,28,87,245,174,741.05722449,119.974,94.876408163,92.025959184
State,41,Oregon,64640,Destruction of peripheral nerve or branch,N,O,34,212,874,238,674.14708238,141.70465675,112.13058352,104.07141876
State,41,Oregon,77002,Fluoroscopic guidance for needle placement,N,F,180,1193,1344,1344,162.72377232,26.188809524,20.084203869,20.16625744
State,41,Oregon,77002,Fluoroscopic guidance for needle placement,N,O,162,1926,2505,2504,313.78665469,108.02972854,82.195812375,84.557205589
State,42,Pennsylvania,64624,Destruction of nerve branches of knee using imaging guidance,N,F,148,448,667,652,1209.805922,270.441994,210.92356822,228.71565217
State,42,Pennsylvania,64624,Destruction of nerve branches of knee using imaging guidance,N,O,69,227,261,261,1149.4119157,314.05831418,244.78716475,245.52291188
State,42,Pennsylvania,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,93,226,436,395,2431.9004358,418.46548165,326.81598624,336.79566514
State,42,Pennsylvania,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,39,119,155,155,1304.2327097,416.35535484,324.28548387,330.23683871
State,42,Pennsylvania,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,243,902,1779,1634,2105.1145981,434.08845419,341.95128162,355.52
State,42,Pennsylvania,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,109,651,780,780,1465.9331026,457.12883333,356.20826923,357.67657692
State,42,Pennsylvania,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,173,784,1082,929,604.93725508,71.275878004,56.684020333,57.225961183
State,42,Pennsylvania,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,108,615,860,732,880.29618605,258.52434884,206.27716279,208.22727907
State,42,Pennsylvania,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,324,3827,8137,6933,2423.818105,429.19273934,337.45076687,348.25027651
State,42,Pennsylvania,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,166,2643,3376,3376,1641.7137589,472.06360486,370.03570498,369.73475711
State,42,Pennsylvania,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,252,3332,4695,4109,586.49376358,69.647974441,55.202227902,54.775804047
State,42,Pennsylvania,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,162,2502,3721,3206,863.08968557,243.50981457,193.96949745,195.36125773
State,42,Pennsylvania,64640,Destruction of peripheral nerve or branch,N,F,93,585,2850,766,437.44409123,77.635466667,59.739287719,47.616617544
State,42,Pennsylvania,64640,Destruction of peripheral nerve or branch,N,O,130,579,2088,789,651.99027778,150.93452586,117.2700431,106.17875
State,42,Pennsylvania,77002,Fluoroscopic guidance for needle placement,N,F,694,5238,6117,6115,135.58957005,27.415447115,20.970717672,20.944871669
State,42,Pennsylvania,77002,Fluoroscopic guidance for needle placement,N,O,345,5115,9124,9124,349.39068281,111.59706817,86.760743095,83.789743534
State,44,Rhode Island,64624,Destruction of nerve branches of knee using imaging guidance,N,F,8,102,132,132,1779.7575758,280.21704545,223.50962121,215.30977273
State,44,Rhode Island,64624,Destruction of nerve branches of knee using imaging guidance,N,O,3,14,14,14,2000,402.48,320.68,309.25
State,44,Rhode Island,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,11,44,85,80,2302.3647059,398.62894118,314.25458824,309.95941176
State,44,Rhode Island,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,2,13,15,15,2281,542.908,432.56,417.642
State,44,Rhode Island,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,8,34,45,45,967.06666667,70.863333333,55.931333333,54.760222222
State,44,Rhode Island,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,2,13,15,15,1118.6,320.352,255.24,245.804
State,44,Rhode Island,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,16,233,422,352,3115.6848341,435.00191943,343.19917062,339.23274882
State,44,Rhode Island,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,8,88,93,93,2369.5268817,539.1655914,423.54387097,431.15924731
State,44,Rhode Island,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,13,183,196,191,908.82653061,78.815612245,62.793367347,61.447704082
State,44,Rhode Island,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,8,64,68,67,1054.1397059,296.02588235,235.92470588,242.53529412
State,44,Rhode Island,64640,Destruction of peripheral nerve or branch,N,F,9,92,175,98,972.12,67.400685714,51.756914286,48.0184
State,44,Rhode Island,64640,Destruction of peripheral nerve or branch,N,O,7,38,102,46,554.81372549,151.50068627,120.70735294,100.01254902
State,44,Rhode Island,77002,Fluoroscopic guidance for needle placement,N,F,45,459,517,514,110.59481625,27.279245648,21.160444874,20.406208897
State,44,Rhode Island,77002,Fluoroscopic guidance for needle placement,N,O,23,218,270,270,319.67051852,113.3607037,88.383666667,84.393814815
State,45,South Carolina,64624,Destruction of nerve branches of knee using imaging guidance,N,F,48,229,393,381,1466.4633588,352.87394402,276.59750636,297.68697201
State,45,South Carolina,64624,Destruction of nerve branches of knee using imaging guidance,N,O,52,263,327,327,1862.0422324,358.20489297,277.64697248,302.80746177
State,45,South Carolina,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,29,63,126,112,2573.1639683,437.80952381,343.2352381,363.62920635
State,45,South Carolina,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,28,123,146,146,3203.350274,466.12260274,357.86589041,386.87068493
State,45,South Carolina,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,56,323,681,623,1943.9780617,414.37298091,327.25045521,355.96886931
State,45,South Carolina,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,68,699,887,887,1899.4002593,419.39596392,328.36889515,361.98366404
State,45,South Carolina,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,43,276,397,332,722.61967254,66.354231738,52.386876574,55.075465995
State,45,South Carolina,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,67,634,1011,802,1132.0113155,241.14170129,192.20212661,214.0532542
State,45,South Carolina,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,71,1420,3326,2761,2424.6917709,425.67319302,335.24392063,357.82012327
State,45,South Carolina,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,86,2951,3841,3841,1749.2980916,467.06165842,364.75219214,401.16264514
State,45,South Carolina,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,60,1320,1871,1622,675.58231427,65.971459113,52.194195617,54.490336718
State,45,South Carolina,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,88,2801,4447,3665,939.85337306,245.890434,195.7392242,216.68150438
State,45,South Carolina,64640,Destruction of peripheral nerve or branch,N,F,28,143,590,209,1201.9836949,83.760610169,65.617711864,66.753372881
State,45,South Carolina,64640,Destruction of peripheral nerve or branch,N,O,82,536,1308,666,605.01468654,190.79656728,148.97224771,143.32530581
State,45,South Carolina,77002,Fluoroscopic guidance for needle placement,N,F,189,1399,1589,1589,195.88580239,24.697696665,19.219137823,20.030302077
State,45,South Carolina,77002,Fluoroscopic guidance for needle placement,N,O,187,5830,13499,13497,257.54381806,100.00865175,76.504887769,84.327097563
State,46,South Dakota,64624,Destruction of nerve branches of knee using imaging guidance,N,F,14,34,41,41,1131.8326829,240.72707317,191.98414634,204.10317073
State,46,South Dakota,64624,Destruction of nerve branches of knee using imaging guidance,N,O,2,19,22,22,513.45045455,391.76772727,305.905,304.95090909
State,46,South Dakota,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,9,30,32,31,459.82125,266.140625,190.5465625,198.5740625
State,46,South Dakota,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,19,181,201,199,906.68412935,255.04124378,196.16014925,204.76557214
State,46,South Dakota,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,1,15,27,27,595.41666667,423.6537037,332.70777778,344.7
State,46,South Dakota,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,18,151,161,160,352.87304348,84.350248447,67.019937888,69.692236025
State,46,South Dakota,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,2,14,24,24,316.22625,249.74666667,199.62791667,204.83083333
State,46,South Dakota,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,29,633,728,707,1063.2307143,284.63192308,221.90524725,231.55182692
State,46,South Dakota,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,1,27,47,47,478.05489362,449.49468085,359.31553191,358.70234043
State,46,South Dakota,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,26,579,621,617,363.40801932,78.933800322,62.957568438,65.487971014
State,46,South Dakota,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,1,24,42,41,263.8747619,248.3152381,198.49666667,197.20595238
State,46,South Dakota,64640,Destruction of peripheral nerve or branch,N,F,17,159,446,173,144.08130045,77.609843049,60.113542601,52.474596413
State,46,South Dakota,64640,Destruction of peripheral nerve or branch,N,O,9,59,180,82,825.15894444,174.37377778,138.33366667,135.34033333
State,46,South Dakota,77002,Fluoroscopic guidance for needle placement,N,F,78,955,1171,1170,143.84412468,25.712664389,19.480717336,20.144560205
State,46,South Dakota,77002,Fluoroscopic guidance for needle placement,N,O,21,202,280,280,213.72789286,110.75446429,85.524714286,86.942964286
State,47,Tennessee,64624,Destruction of nerve branches of knee using imaging guidance,N,F,72,263,461,440,1970.3126898,399.51021692,314.4608243,346.54156182
State,47,Tennessee,64624,Destruction of nerve branches of knee using imaging guidance,N,O,43,180,197,197,1479.7900508,312.30309645,243.71700508,267.30568528
State,47,Tennessee,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,34,49,116,95,2543.6882759,477.79551724,370.29517241,406.2237931
State,47,Tennessee,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,23,60,73,73,2016.6476712,431.94383562,332.01082192,373.00315068
State,47,Tennessee,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,114,846,2186,1740,2540.9628957,444.91850869,351.29297347,393.83069076
State,47,Tennessee,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,71,570,700,700,1675.3314,421.92738571,330.81025714,387.05998571
State,47,Tennessee,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,77,691,931,819,567.57071966,72.018549946,57.14037594,62.242975295
State,47,Tennessee,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,68,534,727,653,877.82631362,236.06169188,188.52778542,226.7561348
State,47,Tennessee,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,142,2983,8056,5928,2915.4207944,450.89764896,356.0100571,396.43891882
State,47,Tennessee,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,91,2204,2803,2803,1860.5168355,476.03153764,371.73443097,420.57271495
State,47,Tennessee,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,98,2533,3180,2929,569.83692767,71.407823899,56.846050314,60.908169811
State,47,Tennessee,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,90,2106,3003,2693,816.78511156,247.78982351,197.91466533,226.0827639
State,47,Tennessee,64640,Destruction of peripheral nerve or branch,N,F,47,144,289,207,958.76567474,102.18847751,80.01266436,82.890553633
State,47,Tennessee,64640,Destruction of peripheral nerve or branch,N,O,49,262,853,342,914.88311841,167.12066823,132.38563892,140.94005862
State,47,Tennessee,77002,Fluoroscopic guidance for needle placement,N,F,274,1804,2063,2063,143.3767523,24.825647116,19.345031508,20.583965099
State,47,Tennessee,77002,Fluoroscopic guidance for needle placement,N,O,211,2772,4649,4647,227.52859325,95.125093569,72.666252958,81.935194666
State,48,Texas,64624,Destruction of nerve branches of knee using imaging guidance,N,F,382,1159,2144,2068,2599.9300606,371.3734375,291.82748134,302.17205224
State,48,Texas,64624,Destruction of nerve branches of knee using imaging guidance,N,O,243,945,1146,1146,2455.0834468,366.77511344,286.87149215,297.76665794
State,48,Texas,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,267,952,2084,1909,3127.1060221,429.65731766,337.18739443,351.82477447
State,48,Texas,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,153,818,1425,1425,2266.6198035,483.42063158,377.26898246,393.18070877
State,48,Texas,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,514,3033,7100,6067,3709.3583127,445.35451831,351.79327606,369.27380563
State,48,Texas,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,350,2470,3090,3090,2660.8119968,499.714589,392.29423625,411.64642718
State,48,Texas,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,372,2759,4081,3402,865.0061039,75.075893163,59.750629748,61.912741975
State,48,Texas,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,341,2370,3763,2963,1241.4129471,292.0340473,233.00072017,244.41699973
State,48,Texas,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,636,8732,20597,17487,3856.7014638,441.89246055,349.30796621,364.73372239
State,48,Texas,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,454,7466,9492,9491,2638.2192183,529.4875295,416.49766856,434.32084176
State,48,Texas,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,478,8105,12211,10269,791.60644419,68.250569978,54.335986406,55.875977397
State,48,Texas,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,450,7251,11412,9242,1134.6863775,285.41753067,227.67641868,238.44449176
State,48,Texas,64640,Destruction of peripheral nerve or branch,N,F,268,1259,3823,1914,1034.2358043,93.355770337,72.796740779,66.843489406
State,48,Texas,64640,Destruction of peripheral nerve or branch,N,O,307,1510,4584,2329,977.46373909,183.96714442,144.59430846,133.83643325
